algorithm,instance_class,seed,generation,best_makespan
SLGA,low_flexibility,2,7,142
SLGA,low_flexibility,2,8,142
SLGA,low_flexibility,2,9,142
SLGA,low_flexibility,2,10,142
SLGA,low_flexibility,2,11,142
SLGA,low_flexibility,2,12,142
SLGA,low_flexibility,2,13,142
SLGA,low_flexibility,2,14,142
SLGA,low_flexibility,2,15,142
SLGA,low_flexibility,2,16,142
SLGA,low_flexibility,2,17,142
SLGA,low_flexibility,2,18,142
SLGA,low_flexibility,2,19,142
SLGA,low_flexibility,2,20,142
SLGA,low_flexibility,2,21,142
SLGA,low_flexibility,2,22,142
SLGA,low_flexibility,2,23,142
SLGA,low_flexibility,2,24,142
SLGA,low_flexibility,2,25,142
SLGA,low_flexibility,2,26,142
SLGA,low_flexibility,2,27,142
SLGA,low_flexibility,2,28,142
SLGA,low_flexibility,2,29,142
SLGA,low_flexibility,2,30,142
SLGA,low_flexibility,2,31,142
SLGA,low_flexibility,2,32,142
SLGA,low_flexibility,2,33,142
SLGA,low_flexibility,2,34,142
SLGA,low_flexibility,2,35,142
SLGA,low_flexibility,2,36,142
SLGA,low_flexibility,2,37,142
SLGA,low_flexibility,2,38,142
SLGA,low_flexibility,2,39,142
SLGA,low_flexibility,2,40,142
SLGA,low_flexibility,2,41,142
SLGA,low_flexibility,2,42,142
SLGA,low_flexibility,2,43,142
SLGA,low_flexibility,2,44,142
SLGA,low_flexibility,2,45,142
SLGA,low_flexibility,2,46,142
SLGA,low_flexibility,2,47,142
SLGA,low_flexibility,2,48,142
SLGA,low_flexibility,2,49,142
SLGA,low_flexibility,2,50,142
SLGA,low_flexibility,2,51,142
SLGA,low_flexibility,2,52,142
SLGA,low_flexibility,2,53,142
SLGA,low_flexibility,2,54,142
SLGA,low_flexibility,2,55,142
SLGA,low_flexibility,2,56,142
SLGA,low_flexibility,2,57,142
SLGA,low_flexibility,2,58,142
SLGA,low_flexibility,2,59,142
SLGA,low_flexibility,2,60,142
SLGA,low_flexibility,2,61,142
SLGA,low_flexibility,2,62,142
SLGA,low_flexibility,2,63,142
SLGA,low_flexibility,2,64,142
SLGA,low_flexibility,2,65,142
SLGA,low_flexibility,2,66,142
SLGA,low_flexibility,2,67,142
SLGA,low_flexibility,2,68,142
SLGA,low_flexibility,2,69,142
SLGA,low_flexibility,2,70,142
SLGA,low_flexibility,2,71,142
SLGA,low_flexibility,2,72,142
SLGA,low_flexibility,2,73,142
SLGA,low_flexibility,2,74,142
SLGA,low_flexibility,2,75,142
SLGA,low_flexibility,2,76,142
SLGA,low_flexibility,2,77,142
SLGA,low_flexibility,2,78,142
SLGA,low_flexibility,2,79,142
SLGA,low_flexibility,2,80,142
GA,low_flexibility,3,0,137
GA,low_flexibility,3,1,137
GA,low_flexibility,3,2,137
GA,low_flexibility,3,3,130
GA,low_flexibility,3,4,130
GA,low_flexibility,3,5,130
GA,low_flexibility,3,6,130
GA,low_flexibility,3,7,130
GA,low_flexibility,3,8,127
GA,low_flexibility,3,9,127
GA,low_flexibility,3,10,127
GA,low_flexibility,3,11,127
GA,low_flexibility,3,12,127
GA,low_flexibility,3,13,127
GA,low_flexibility,3,14,127
GA,low_flexibility,3,15,127
GA,low_flexibility,3,16,127
GA,low_flexibility,3,17,127
GA,low_flexibility,3,18,127
GA,low_flexibility,3,19,127
GA,low_flexibility,3,20,127
GA,low_flexibility,3,21,127
GA,low_flexibility,3,22,127
GA,low_flexibility,3,23,127
GA,low_flexibility,3,24,127
GA,low_flexibility,3,25,127
GA,low_flexibility,3,26,127
GA,low_flexibility,3,27,127
GA,low_flexibility,3,28,127
GA,low_flexibility,3,29,127
GA,low_flexibility,3,30,127
GA,low_flexibility,3,31,127
GA,low_flexibility,3,32,127
GA,low_flexibility,3,33,127
GA,low_flexibility,3,34,127
GA,low_flexibility,3,35,127
GA,low_flexibility,3,36,127
GA,low_flexibility,3,37,127
GA,low_flexibility,3,38,127
GA,low_flexibility,3,39,127
GA,low_flexibility,3,40,127
GA,low_flexibility,3,41,127
GA,low_flexibility,3,42,127
GA,low_flexibility,3,43,127
GA,low_flexibility,3,44,127
GA,low_flexibility,3,45,127
GA,low_flexibility,3,46,127
GA,low_flexibility,3,47,127
GA,low_flexibility,3,48,127
GA,low_flexibility,3,49,127
GA,low_flexibility,3,50,127
GA,low_flexibility,3,51,127
GA,low_flexibility,3,52,127
GA,low_flexibility,3,53,127
GA,low_flexibility,3,54,127
GA,low_flexibility,3,55,127
GA,low_flexibility,3,56,127
GA,low_flexibility,3,57,127
GA,low_flexibility,3,58,127
GA,low_flexibility,3,59,127
GA,low_flexibility,3,60,127
GA,low_flexibility,3,61,127
GA,low_flexibility,3,62,127
GA,low_flexibility,3,63,127
GA,low_flexibility,3,64,127
GA,low_flexibility,3,65,127
GA,low_flexibility,3,66,127
GA,low_flexibility,3,67,127
GA,low_flexibility,3,68,127
GA,low_flexibility,3,69,119
GA,low_flexibility,3,70,119
GA,low_flexibility,3,71,119
GA,low_flexibility,3,72,119
GA,low_flexibility,3,73,119
GA,low_flexibility,3,74,119
GA,low_flexibility,3,75,119
GA,low_flexibility,3,76,119
GA,low_flexibility,3,77,119
GA,low_flexibility,3,78,119
GA,low_flexibility,3,79,119
GA,low_flexibility,3,80,119
SLGA,low_flexibility,3,0,137
SLGA,low_flexibility,3,1,135
SLGA,low_flexibility,3,2,133
SLGA,low_flexibility,3,3,132
SLGA,low_flexibility,3,4,132
SLGA,low_flexibility,3,5,132
SLGA,low_flexibility,3,6,132
SLGA,low_flexibility,3,7,132
SLGA,low_flexibility,3,8,132
SLGA,low_flexibility,3,9,129
SLGA,low_flexibility,3,10,129
SLGA,low_flexibility,3,11,129
SLGA,low_flexibility,3,12,129
SLGA,low_flexibility,3,13,129
SLGA,low_flexibility,3,14,129
SLGA,low_flexibility,3,15,129
SLGA,low_flexibility,3,16,129
SLGA,low_flexibility,3,17,129
SLGA,low_flexibility,3,18,129
SLGA,low_flexibility,3,19,129
SLGA,low_flexibility,3,20,129
SLGA,low_flexibility,3,21,129
SLGA,low_flexibility,3,22,127
SLGA,low_flexibility,3,23,127
SLGA,low_flexibility,3,24,127
SLGA,low_flexibility,3,25,127
SLGA,low_flexibility,3,26,127
SLGA,low_flexibility,3,27,127
SLGA,low_flexibility,3,28,127
SLGA,low_flexibility,3,29,127
SLGA,low_flexibility,3,30,127
SLGA,low_flexibility,3,31,127
SLGA,low_flexibility,3,32,127
SLGA,low_flexibility,3,33,127
SLGA,low_flexibility,3,34,127
SLGA,low_flexibility,3,35,127
SLGA,low_flexibility,3,36,127
SLGA,low_flexibility,3,37,127
SLGA,low_flexibility,3,38,127
SLGA,low_flexibility,3,39,127
SLGA,low_flexibility,3,40,127
SLGA,low_flexibility,3,41,127
SLGA,low_flexibility,3,42,127
SLGA,low_flexibility,3,43,127
SLGA,low_flexibility,3,44,127
SLGA,low_flexibility,3,45,122
SLGA,low_flexibility,3,46,122
SLGA,low_flexibility,3,47,122
SLGA,low_flexibility,3,48,122
SLGA,low_flexibility,3,49,122
SLGA,low_flexibility,3,50,122
SLGA,low_flexibility,3,51,122
SLGA,low_flexibility,3,52,122
SLGA,low_flexibility,3,53,122
SLGA,low_flexibility,3,54,122
SLGA,low_flexibility,3,55,122
SLGA,low_flexibility,3,56,122
SLGA,low_flexibility,3,57,122
SLGA,low_flexibility,3,58,122
SLGA,low_flexibility,3,59,122
SLGA,low_flexibility,3,60,122
SLGA,low_flexibility,3,61,122
SLGA,low_flexibility,3,62,122
SLGA,low_flexibility,3,63,122
SLGA,low_flexibility,3,64,122
SLGA,low_flexibility,3,65,122
SLGA,low_flexibility,3,66,122
SLGA,low_flexibility,3,67,122
SLGA,low_flexibility,3,68,122
SLGA,low_flexibility,3,69,122
SLGA,low_flexibility,3,70,122
SLGA,low_flexibility,3,71,122
SLGA,low_flexibility,3,72,122
SLGA,low_flexibility,3,73,122
SLGA,low_flexibility,3,74,122
SLGA,low_flexibility,3,75,122
SLGA,low_flexibility,3,76,122
SLGA,low_flexibility,3,77,122
SLGA,low_flexibility,3,78,122
SLGA,low_flexibility,3,79,122
SLGA,low_flexibility,3,80,122
GA,low_flexibility,4,0,118
GA,low_flexibility,4,1,118
GA,low_flexibility,4,2,118
GA,low_flexibility,4,3,118
GA,low_flexibility,4,4,118
GA,low_flexibility,4,5,118
GA,low_flexibility,4,6,118
GA,low_flexibility,4,7,118
GA,low_flexibility,4,8,118
GA,low_flexibility,4,9,118
GA,low_flexibility,4,10,118
GA,low_flexibility,4,11,118
GA,low_flexibility,4,12,118
GA,low_flexibility,4,13,118
GA,low_flexibility,4,14,118
GA,low_flexibility,4,15,118
GA,low_flexibility,4,16,118
GA,low_flexibility,4,17,115
GA,low_flexibility,4,18,115
GA,low_flexibility,4,19,115
GA,low_flexibility,4,20,115
GA,low_flexibility,4,21,115
GA,low_flexibility,4,22,115
GA,low_flexibility,4,23,115
GA,low_flexibility,4,24,115
GA,low_flexibility,4,25,115
GA,low_flexibility,4,26,115
GA,low_flexibility,4,27,115
GA,low_flexibility,4,28,115
GA,low_flexibility,4,29,115
GA,low_flexibility,4,30,115
GA,low_flexibility,4,31,115
GA,low_flexibility,4,32,115
GA,low_flexibility,4,33,115
GA,low_flexibility,4,34,115
GA,low_flexibility,4,35,115
GA,low_flexibility,4,36,115
GA,low_flexibility,4,37,115
GA,low_flexibility,4,38,115
GA,low_flexibility,4,39,115
GA,low_flexibility,4,40,115
GA,low_flexibility,4,41,115
GA,low_flexibility,4,42,115
GA,low_flexibility,4,43,115
GA,low_flexibility,4,44,115
GA,low_flexibility,4,45,115
GA,low_flexibility,4,46,115
GA,low_flexibility,4,47,114
GA,low_flexibility,4,48,114
GA,low_flexibility,4,49,114
GA,low_flexibility,4,50,114
GA,low_flexibility,4,51,114
GA,low_flexibility,4,52,114
GA,low_flexibility,4,53,114
GA,low_flexibility,4,54,114
GA,low_flexibility,4,55,114
GA,low_flexibility,4,56,114
GA,low_flexibility,4,57,114
GA,low_flexibility,4,58,114
GA,low_flexibility,4,59,114
GA,low_flexibility,4,60,114
GA,low_flexibility,4,61,114
GA,low_flexibility,4,62,113
GA,low_flexibility,4,63,113
GA,low_flexibility,4,64,113
GA,low_flexibility,4,65,113
GA,low_flexibility,4,66,113
GA,low_flexibility,4,67,113
GA,low_flexibility,4,68,113
GA,low_flexibility,4,69,113
GA,low_flexibility,4,70,113
GA,low_flexibility,4,71,113
GA,low_flexibility,4,72,113
GA,low_flexibility,4,73,113
GA,low_flexibility,4,74,113
GA,low_flexibility,4,75,113
GA,low_flexibility,4,76,113
GA,low_flexibility,4,77,113
GA,low_flexibility,4,78,113
GA,low_flexibility,4,79,113
GA,low_flexibility,4,80,113
SLGA,low_flexibility,4,0,118
SLGA,low_flexibility,4,1,118
SLGA,low_flexibility,4,2,118
SLGA,low_flexibility,4,3,118
SLGA,low_flexibility,4,4,118
SLGA,low_flexibility,4,5,118
SLGA,low_flexibility,4,6,118
SLGA,low_flexibility,4,7,118
SLGA,low_flexibility,4,8,118
SLGA,low_flexibility,4,9,118
SLGA,low_flexibility,4,10,118
SLGA,low_flexibility,4,11,118
SLGA,low_flexibility,4,12,118
SLGA,low_flexibility,4,13,117
SLGA,low_flexibility,4,14,117
SLGA,low_flexibility,4,15,117
SLGA,low_flexibility,4,16,117
SLGA,low_flexibility,4,17,117
SLGA,low_flexibility,4,18,117
SLGA,low_flexibility,4,19,117
SLGA,low_flexibility,4,20,117
SLGA,low_flexibility,4,21,117
SLGA,low_flexibility,4,22,117
SLGA,low_flexibility,4,23,117
SLGA,low_flexibility,4,24,117
SLGA,low_flexibility,4,25,117
SLGA,low_flexibility,4,26,117
SLGA,low_flexibility,4,27,117
SLGA,low_flexibility,4,28,117
SLGA,low_flexibility,4,29,117
SLGA,low_flexibility,4,30,117
SLGA,low_flexibility,4,31,117
SLGA,low_flexibility,4,32,117
SLGA,low_flexibility,4,33,117
SLGA,low_flexibility,4,34,117
SLGA,low_flexibility,4,35,117
SLGA,low_flexibility,4,36,117
SLGA,low_flexibility,4,37,117
SLGA,low_flexibility,4,38,117
SLGA,low_flexibility,4,39,117
SLGA,low_flexibility,4,40,117
SLGA,low_flexibility,4,41,117
SLGA,low_flexibility,4,42,117
SLGA,low_flexibility,4,43,117
SLGA,low_flexibility,4,44,117
SLGA,low_flexibility,4,45,117
SLGA,low_flexibility,4,46,117
SLGA,low_flexibility,4,47,117
SLGA,low_flexibility,4,48,117
SLGA,low_flexibility,4,49,117
SLGA,low_flexibility,4,50,117
SLGA,low_flexibility,4,51,117
SLGA,low_flexibility,4,52,117
SLGA,low_flexibility,4,53,117
SLGA,low_flexibility,4,54,117
SLGA,low_flexibility,4,55,117
SLGA,low_flexibility,4,56,117
SLGA,low_flexibility,4,57,117
SLGA,low_flexibility,4,58,117
SLGA,low_flexibility,4,59,117
SLGA,low_flexibility,4,60,117
SLGA,low_flexibility,4,61,117
SLGA,low_flexibility,4,62,117
SLGA,low_flexibility,4,63,117
SLGA,low_flexibility,4,64,117
SLGA,low_flexibility,4,65,117
SLGA,low_flexibility,4,66,117
SLGA,low_flexibility,4,67,117
SLGA,low_flexibility,4,68,117
SLGA,low_flexibility,4,69,117
SLGA,low_flexibility,4,70,117
SLGA,low_flexibility,4,71,117
SLGA,low_flexibility,4,72,117
SLGA,low_flexibility,4,73,117
SLGA,low_flexibility,4,74,117
SLGA,low_flexibility,4,75,117
SLGA,low_flexibility,4,76,117
SLGA,low_flexibility,4,77,117
SLGA,low_flexibility,4,78,117
SLGA,low_flexibility,4,79,117
SLGA,low_flexibility,4,80,117
GA,low_flexibility,5,0,131
GA,low_flexibility,5,1,131
GA,low_flexibility,5,2,131
GA,low_flexibility,5,3,131
GA,low_flexibility,5,4,131
GA,low_flexibility,5,5,131
GA,low_flexibility,5,6,131
GA,low_flexibility,5,7,131
GA,low_flexibility,5,8,131
GA,low_flexibility,5,9,131
GA,low_flexibility,5,10,131
GA,low_flexibility,5,11,131
GA,low_flexibility,5,12,131
GA,low_flexibility,5,13,131
GA,low_flexibility,5,14,131
GA,low_flexibility,5,15,131
GA,low_flexibility,5,16,131
GA,low_flexibility,5,17,131
GA,low_flexibility,5,18,131
GA,low_flexibility,5,19,131
GA,low_flexibility,5,20,131
GA,low_flexibility,5,21,131
GA,low_flexibility,5,22,131
GA,low_flexibility,5,23,131
GA,low_flexibility,5,24,131
GA,low_flexibility,5,25,131
GA,low_flexibility,5,26,131
GA,low_flexibility,5,27,131
GA,low_flexibility,5,28,131
GA,low_flexibility,5,29,131
GA,low_flexibility,5,30,131
GA,low_flexibility,5,31,131
GA,low_flexibility,5,32,131
GA,low_flexibility,5,33,131
GA,low_flexibility,5,34,131
GA,low_flexibility,5,35,131
GA,low_flexibility,5,36,131
GA,low_flexibility,5,37,131
GA,low_flexibility,5,38,131
GA,low_flexibility,5,39,131
GA,low_flexibility,5,40,131
GA,low_flexibility,5,41,131
GA,low_flexibility,5,42,131
GA,low_flexibility,5,43,131
GA,low_flexibility,5,44,131
GA,low_flexibility,5,45,131
GA,low_flexibility,5,46,131
GA,low_flexibility,5,47,131
GA,low_flexibility,5,48,131
GA,low_flexibility,5,49,131
GA,low_flexibility,5,50,131
GA,low_flexibility,5,51,131
GA,low_flexibility,5,52,131
GA,low_flexibility,5,53,131
GA,low_flexibility,5,54,131
GA,low_flexibility,5,55,131
GA,low_flexibility,5,56,131
GA,low_flexibility,5,57,131
GA,low_flexibility,5,58,131
GA,low_flexibility,5,59,131
GA,low_flexibility,5,60,131
GA,low_flexibility,5,61,131
GA,low_flexibility,5,62,131
GA,low_flexibility,5,63,131
GA,low_flexibility,5,64,131
GA,low_flexibility,5,65,131
GA,low_flexibility,5,66,131
GA,low_flexibility,5,67,131
GA,low_flexibility,5,68,131
GA,low_flexibility,5,69,131
GA,low_flexibility,5,70,131
GA,low_flexibility,5,71,131
GA,low_flexibility,5,72,131
GA,low_flexibility,5,73,131
GA,low_flexibility,5,74,131
GA,low_flexibility,5,75,131
GA,low_flexibility,5,76,131
GA,low_flexibility,5,77,131
GA,low_flexibility,5,78,131
GA,low_flexibility,5,79,131
GA,low_flexibility,5,80,131
SLGA,low_flexibility,5,0,131
SLGA,low_flexibility,5,1,131
SLGA,low_flexibility,5,2,131
SLGA,low_flexibility,5,3,131
SLGA,low_flexibility,5,4,131
SLGA,low_flexibility,5,5,131
SLGA,low_flexibility,5,6,131
SLGA,low_flexibility,5,7,131
SLGA,low_flexibility,5,8,131
SLGA,low_flexibility,5,9,131
SLGA,low_flexibility,5,10,131
SLGA,low_flexibility,5,11,131
SLGA,low_flexibility,5,12,131
SLGA,low_flexibility,5,13,131
SLGA,low_flexibility,5,14,131
SLGA,low_flexibility,5,15,131
SLGA,low_flexibility,5,16,131
SLGA,low_flexibility,5,17,131
SLGA,low_flexibility,5,18,131
SLGA,low_flexibility,5,19,131
SLGA,low_flexibility,5,20,131
SLGA,low_flexibility,5,21,131
SLGA,low_flexibility,5,22,131
SLGA,low_flexibility,5,23,131
SLGA,low_flexibility,5,24,131
SLGA,low_flexibility,5,25,131
SLGA,low_flexibility,5,26,131
SLGA,low_flexibility,5,27,131
SLGA,low_flexibility,5,28,131
SLGA,low_flexibility,5,29,131
SLGA,low_flexibility,5,30,131
SLGA,low_flexibility,5,31,131
SLGA,low_flexibility,5,32,131
SLGA,low_flexibility,5,33,131
SLGA,low_flexibility,5,34,131
SLGA,low_flexibility,5,35,131
SLGA,low_flexibility,5,36,131
SLGA,low_flexibility,5,37,131
SLGA,low_flexibility,5,38,131
SLGA,low_flexibility,5,39,131
SLGA,low_flexibility,5,40,131
SLGA,low_flexibility,5,41,131
SLGA,low_flexibility,5,42,131
SLGA,low_flexibility,5,43,131
SLGA,low_flexibility,5,44,131
SLGA,low_flexibility,5,45,131
SLGA,low_flexibility,5,46,131
SLGA,low_flexibility,5,47,131
SLGA,low_flexibility,5,48,131
SLGA,low_flexibility,5,49,131
SLGA,low_flexibility,5,50,131
SLGA,low_flexibility,5,51,131
SLGA,low_flexibility,5,52,131
SLGA,low_flexibility,5,53,131
SLGA,low_flexibility,5,54,131
SLGA,low_flexibility,5,55,131
SLGA,low_flexibility,5,56,131
SLGA,low_flexibility,5,57,131
SLGA,low_flexibility,5,58,131
SLGA,low_flexibility,5,59,131
SLGA,low_flexibility,5,60,131
SLGA,low_flexibility,5,61,131
SLGA,low_flexibility,5,62,131
SLGA,low_flexibility,5,63,131
SLGA,low_flexibility,5,64,131
SLGA,low_flexibility,5,65,131
SLGA,low_flexibility,5,66,131
SLGA,low_flexibility,5,67,131
SLGA,low_flexibility,5,68,131
SLGA,low_flexibility,5,69,131
SLGA,low_flexibility,5,70,131
SLGA,low_flexibility,5,71,131
SLGA,low_flexibility,5,72,131
SLGA,low_flexibility,5,73,131
SLGA,low_flexibility,5,74,131
SLGA,low_flexibility,5,75,131
SLGA,low_flexibility,5,76,131
SLGA,low_flexibility,5,77,131
SLGA,low_flexibility,5,78,131
SLGA,low_flexibility,5,79,131
SLGA,low_flexibility,5,80,131
GA,high_flexibility,1,0,72
GA,high_flexibility,1,1,72
GA,high_flexibility,1,2,72
GA,high_flexibility,1,3,72
GA,high_flexibility,1,4,72
GA,high_flexibility,1,5,72
GA,high_flexibility,1,6,72
GA,high_flexibility,1,7,72
GA,high_flexibility,1,8,72
GA,high_flexibility,1,9,72
GA,high_flexibility,1,10,72
GA,high_flexibility,1,11,72
GA,high_flexibility,1,12,72
GA,high_flexibility,1,13,72
GA,high_flexibility,1,14,72
GA,high_flexibility,1,15,72
GA,high_flexibility,1,16,72
GA,high_flexibility,1,17,72
GA,high_flexibility,1,18,72
GA,high_flexibility,1,19,72
GA,high_flexibility,1,20,72
GA,high_flexibility,1,21,72
GA,high_flexibility,1,22,72
GA,high_flexibility,1,23,72
GA,high_flexibility,1,24,72
GA,high_flexibility,1,25,72
GA,high_flexibility,1,26,72
GA,high_flexibility,1,27,72
GA,high_flexibility,1,28,72
GA,high_flexibility,1,29,72
GA,high_flexibility,1,30,72
GA,high_flexibility,1,31,72
GA,high_flexibility,1,32,72
GA,high_flexibility,1,33,72
GA,high_flexibility,1,34,72
GA,high_flexibility,1,35,72
GA,high_flexibility,1,36,72
GA,high_flexibility,1,37,72
GA,high_flexibility,1,38,72
GA,high_flexibility,1,39,72
GA,high_flexibility,1,40,72
GA,high_flexibility,1,41,72
GA,high_flexibility,1,42,72
GA,high_flexibility,1,43,72
GA,high_flexibility,1,44,72
GA,high_flexibility,1,45,72
GA,high_flexibility,1,46,72
GA,high_flexibility,1,47,72
GA,high_flexibility,1,48,72
GA,high_flexibility,1,49,72
GA,high_flexibility,1,50,72
GA,high_flexibility,1,51,72
GA,high_flexibility,1,52,72
GA,high_flexibility,1,53,72
GA,high_flexibility,1,54,72
GA,high_flexibility,1,55,72
GA,high_flexibility,1,56,72
GA,high_flexibility,1,57,72
GA,high_flexibility,1,58,72
GA,high_flexibility,1,59,72
GA,high_flexibility,1,60,72
GA,high_flexibility,1,61,72
GA,high_flexibility,1,62,72
GA,high_flexibility,1,63,72
GA,high_flexibility,1,64,72
GA,high_flexibility,1,65,72
GA,high_flexibility,1,66,72
GA,high_flexibility,1,67,72
GA,high_flexibility,1,68,72
GA,high_flexibility,1,69,72
GA,high_flexibility,1,70,72
GA,high_flexibility,1,71,72
GA,high_flexibility,1,72,72
GA,high_flexibility,1,73,72
GA,high_flexibility,1,74,72
GA,high_flexibility,1,75,72
GA,high_flexibility,1,76,72
GA,high_flexibility,1,77,72
GA,high_flexibility,1,78,72
GA,high_flexibility,1,79,72
GA,high_flexibility,1,80,72
SLGA,high_flexibility,1,0,72
SLGA,high_flexibility,1,1,72
SLGA,high_flexibility,1,2,72
SLGA,high_flexibility,1,3,72
SLGA,high_flexibility,1,4,72
SLGA,high_flexibility,1,5,72
SLGA,high_flexibility,1,6,72
SLGA,high_flexibility,1,7,72
SLGA,high_flexibility,1,8,72
SLGA,high_flexibility,1,9,72
SLGA,high_flexibility,1,10,72
SLGA,high_flexibility,1,11,72
SLGA,high_flexibility,1,12,72
SLGA,high_flexibility,1,13,72
SLGA,high_flexibility,1,14,72
SLGA,high_flexibility,1,15,72
SLGA,high_flexibility,1,16,72
SLGA,high_flexibility,1,17,72
SLGA,high_flexibility,1,18,72
SLGA,high_flexibility,1,19,72
SLGA,high_flexibility,1,20,72
SLGA,high_flexibility,1,21,72
SLGA,high_flexibility,1,22,72
SLGA,high_flexibility,1,23,72
SLGA,high_flexibility,1,24,72
SLGA,high_flexibility,1,25,72
SLGA,high_flexibility,1,26,72
SLGA,high_flexibility,1,27,72
SLGA,high_flexibility,1,28,72
SLGA,high_flexibility,1,29,72
SLGA,high_flexibility,1,30,72
SLGA,high_flexibility,1,31,72
SLGA,high_flexibility,1,32,72
SLGA,high_flexibility,1,33,72
SLGA,high_flexibility,1,34,72
SLGA,high_flexibility,1,35,72
SLGA,high_flexibility,1,36,72
SLGA,high_flexibility,1,37,72
SLGA,high_flexibility,1,38,72
SLGA,high_flexibility,1,39,72
SLGA,high_flexibility,1,40,72
SLGA,high_flexibility,1,41,72
